,#,Title,Acceptance,Difficulty,Frequency
941,1485,Clone Binary Tree With Random Pointer,79.3%,Medium,8.84398
942,1502,Can Make Arithmetic Progression From Sequence,70.3%,Easy,0.799608
943,1505,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,36.8%,Hard,6.19805
944,1490,Clone N-ary Tree,82.8%,Medium,2.40511
945,1512,Number of Good Pairs,87.7%,Easy,1.0745
946,1495,Friendly Movies Streamed Last Month,50.8%,Easy,2.20726
947,1520,Maximum Number of Non-Overlapping Substrings,37.1%,Hard,12.7043
948,1539,Kth Missing Positive Number,54.9%,Easy,3.25816
949,1511,Customer Order Frequency,73.9%,Easy,16.3789
950,1537,Get the Maximum Score,38.1%,Hard,11.2243
951,1557,Minimum Number of Vertices to Reach All Nodes,77.0%,Medium,0.860996
952,1558,Minimum Numbers of Function Calls to Make Target Array,63.7%,Medium,0
953,1559,Detect Cycles in 2D Grid,46.9%,Medium,1.3645
954,1547,Minimum Cost to Cut a Stick,54.4%,Hard,3.8418
955,1533,Find the Index of the Large Integer,52.6%,Medium,0
956,1552,Magnetic Force Between Two Balls,52.4%,Medium,3.8044
957,1572,Matrix Diagonal Sum,78.2%,Easy,0.31972
958,1574,Shortest Subarray to be Removed to Make Array Sorted,34.7%,Medium,10.5717
959,1567,Maximum Length of Subarray With Positive Product,41.0%,Medium,1.44504
960,1569,Number of Ways to Reorder Array to Get Same BST,49.7%,Hard,12.4397
961,1588,Sum of All Odd Length Subarrays,82.4%,Easy,2.03947
962,1590,Make Sum Divisible by P,27.9%,Medium,0
963,1584,Min Cost to Connect All Points,59.5%,Medium,2.09632
964,1603,Design Parking System,86.9%,Easy,21.2877
965,1594,Maximum Non Negative Product in a Matrix,32.8%,Medium,2.38836
966,1571,Warehouse Manager,89.9%,Easy,4.64486
967,1600,Throne Inheritance,62.2%,Medium,4.57482
968,1601,Maximum Number of Achievable Transfer Requests,49.7%,Hard,7.67174
969,1621,Number of Sets of K Non-Overlapping Line Segments,42.5%,Medium,0
970,1610,Maximum Number of Visible Points,34.6%,Hard,2.33151
971,1596,The Most Frequently Ordered Products for Each Customer,85.7%,Medium,7.00731
972,1597,Build Binary Expression Tree From Infix Expression,58.9%,Hard,41.1682
973,1615,Maximal Network Rank,55.3%,Medium,0.453021
974,1636,Sort Array by Increasing Frequency,67.9%,Easy,3.2553
975,1629,Slowest Key,59.9%,Easy,30.1845
976,1613,Find the Missing IDs,76.3%,Medium,0
977,1641,Count Sorted Vowel Strings,74.9%,Medium,0.901177
978,1623,All Valid Triplets That Can Represent a Country,88.6%,Easy,0
979,1669,Merge In Between Linked Lists,74.9%,Medium,3.14861
980,1670,Design Front Middle Back Queue,54.8%,Medium,3.46849
981,1628,Design an Expression Tree With Evaluate Function,81.3%,Medium,39.679
982,1647,Minimum Deletions to Make Character Frequencies Unique,55.9%,Medium,0.842277
983,1648,Sell Diminishing-Valued Colored Balls,31.4%,Medium,40.5771
984,1634,Add Two Polynomials Represented as Linked Lists,52.8%,Medium,0
985,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,0.713672
986,1673,Find the Most Competitive Subsequence,47.3%,Medium,3.81501
987,1675,Minimize Deviation in Array,48.2%,Hard,4.01081
988,1680,Concatenation of Consecutive Binary Numbers,52.4%,Medium,0
989,1661,Average Time of Process per Machine,80.0%,Easy,1.16047
990,1676,Lowest Common Ancestor of a Binary Tree IV,79.1%,Medium,0.986966
991,1723,Find Minimum Time to Finish All Jobs,41.9%,Hard,4.58506
992,1710,Maximum Units on a Truck,72.1%,Easy,55.5291
993,1711,Count Good Meals,27.7%,Medium,1.1886
994,1712,Ways to Split Array Into Three Subarrays,29.7%,Medium,2.96745
995,1734,Decode XORed Permutation,58.7%,Medium,0
996,1735,Count Ways to Make Array With Product,49.2%,Hard,0
997,1699,Number of Calls Between Two Persons,86.4%,Medium,3.92606
998,1750,Minimum Length of String After Deleting Similar Ends,42.7%,Medium,0
999,1751,Maximum Number of Events That Can Be Attended II,53.1%,Hard,10.0745
1000,1764,Form Array by Concatenating Subarrays of Another Array,52.8%,Medium,0
1001,1740,Find Distance in a Binary Tree,68.2%,Medium,15.8177
1002,1761,Minimum Degree of a Connected Trio in a Graph,40.5%,Hard,5.16662
1003,1779,Find Nearest Point That Has the Same X or Y Coordinate,67.8%,Easy,0
1004,1782,Count Pairs Of Nodes,36.5%,Hard,0
1005,1741,Find Total Time Spent by Each Employee,91.0%,Easy,3.74196
1006,1770,Maximum Score from Performing Multiplication Operations,31.5%,Medium,3.22182
1007,1799,Maximize Score After N Operations,46.4%,Hard,28.6683
1008,1762,Buildings With an Ocean View,81.5%,Medium,0.220143
1009,1792,Maximum Average Pass Ratio,49.5%,Medium,15.4163
1010,1772,Sort Features by Popularity,64.8%,Medium,9.99071
1011,1777,Product's Price for Each Store,86.5%,Easy,1.35255
1012,1783,Grand Slam Titles,90.3%,Medium,1.71399
1013,1788,Maximize the Beauty of the Garden,67.4%,Hard,0
1014,1795,Rearrange Products Table,90.3%,Easy,0
1015,1846,Maximum Element After Decreasing and Rearranging,55.9%,Medium,2.30022
1016,1847,Closest Room,32.1%,Hard,0
1017,1809,Ad-Free Sessions,61.2%,Easy,0
1018,1811,Find Interview Candidates,66.6%,Medium,2.92799
1019,1838,Frequency of the Most Frequent Element,34.9%,Medium,3.06025
1020,1859,Sorting the Sentence,83.6%,Easy,0.575105
1021,1863,Sum of All Subset XOR Totals,78.1%,Easy,0
1022,1842,Next Palindrome Using Same Digits,60.7%,Hard,0
1023,1869,Longer Contiguous Segments of Ones than Zeros,59.6%,Easy,1.05686
1024,1852,Distinct Numbers in Each Subarray,74.7%,Medium,0
1025,1882,Process Tasks Using Servers,34.7%,Medium,0.65914
1026,1886,Determine Whether Matrix Can Be Obtained By Rotation,54.3%,Easy,0.68546
1027,1889,Minimum Space Wasted From Packaging,29.6%,Hard,9.97827
1028,1911,Maximum Alternating Subsequence Sum,58.4%,Medium,1.23124
1029,1905,Count Sub Islands,61.7%,Medium,0.890912
1030,1915,Number of Wonderful Substrings,40.7%,Medium,11.0425
1031,1920,Build Array from Permutation,92.1%,Easy,0.725452
1032,1922,Count Good Numbers,38.5%,Medium,1.52709
1033,1923,Longest Common Subpath,27.9%,Hard,11.5872
1034,1942,The Number of the Smallest Unoccupied Chair,37.3%,Medium,0
1035,1950,Maximum of Minimum Values in All Subarrays,48.9%,Medium,0
1036,2021,Brightest Position on Street,68.1%,Medium,1.94752
1037,1948,Delete Duplicate Folders in System,59.8%,Hard,5.36684
1038,1958,Check if Move is Legal,42.0%,Medium,0
1039,1955,Count Number of Special Subsequences,50.2%,Hard,0
1040,1963,Minimum Number of Swaps to Make the String Balanced,64.4%,Medium,1.38655
1041,1981,Minimize the Difference Between Target and Chosen Elements,32.4%,Medium,0
1042,2006,Count Number of Pairs With Absolute Difference K,84.1%,Easy,0
1043,1998,GCD Sort of an Array,45.5%,Hard,0
1044,2012,Sum of Beauty in the Array,43.9%,Medium,0
1045,2028,Find Missing Observations,40.8%,Medium,0
